Line,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_a,GEBV_Immature_fruit_external_color_b,GEBV_Immature_fruit_external_color_L,GEBV_Fruit_external_color_a,GEBV_Fruit_external_color_b,GEBV_Fruit_external_color_L,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_load,GEBV_Flowering_time,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Fruit_maximum_width,GEBV_External_immature_fruit_color_green,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number,GEBV_Fruit_predominant_shape_oblate
GPC004610,0.181026024,-3.188021558,0.957743715,-7.661493401,-10.11622184,-0.708282333,1.30290458,1.266476872,-0.317495727,-6.447579087,-0.139581587,1.385375302,-0.034946356,-3.031919582,-9.822426089,0.196887661,0.642827747,-0.000672255,5.853415447,-0.023758451,-203.0785671,-8.865652056,0.014469619
GPC004620,0.339910333,-0.462558189,-2.275224118,-0.451315705,-3.496309111,5.543159262,5.410830326,3.009527617,-0.567087426,-6.617217323,-0.518101041,5.57011454,0.413288057,-1.106042444,-52.01786661,-2.220210608,0.299913992,-0.412559775,26.45280651,-2.143238853,-476.2197021,15.18370662,-0.058276485
GPC004640,0.265729678,0.541558701,-2.373001928,-0.041592866,-2.568214185,5.446870913,5.78902074,3.210377764,-0.541409888,-6.638874194,-0.521509709,6.079670219,0.420621248,-0.936216282,-48.66096544,-2.128658097,0.253868442,-0.447466117,25.23345445,-2.062203917,-474.2241422,18.11190898,-0.054749478
GPC004650,-0.77151675,-3.54593857,0.304958596,-2.013823596,-5.788455902,-1.866495933,-4.255143746,-2.503954855,0.904643749,0.721211325,0.155064074,0.181575268,-0.592833028,-1.839703151,66.1232292,2.994049406,0.000224999,0.593579109,-26.61913556,1.253276084,244.3246414,9.969183088,0.021151036
GPC004660,0.325948382,-5.483208523,-0.022593835,-0.412131953,-5.796700067,4.260374366,3.620085697,2.399499362,0.477390187,-2.104782321,-0.298456813,4.565793282,0.219291527,-0.610546407,-26.94947807,-0.934132143,0.039753662,-0.425792568,-3.17082114,-1.145881327,-366.5113143,-17.31405626,-0.054425
GPC004670,0.440337113,1.50517048,-2.109500023,-0.211951424,-2.344450143,4.741714912,4.295776574,2.426760199,-0.553658826,-5.631033536,-0.416918063,3.907325601,0.359655629,-0.58923056,-44.08548527,-2.005690969,0.3183668,-0.381866052,23.56295242,-1.936552415,-395.1676581,13.3607862,-0.057070278
GPC004690,0.186579233,-0.669100657,-0.972677268,1.810303519,1.976510521,2.967986518,5.314799521,3.264826017,-0.277692006,-4.548052534,-0.18644158,2.592230773,0.260046222,-0.738561619,-30.87151103,-1.358841802,-0.020732855,-0.249224252,8.884247677,-1.054004814,-235.6024922,28.4212352,-0.021420966
GPC004700,0.345865703,1.315409492,-2.143522659,0.493270924,-0.700935172,5.668454232,5.763346191,3.192116343,-0.658588719,-5.950765657,-0.492929725,6.305578566,0.414710654,-0.488205309,-51.88497564,-2.331646922,0.18159775,-0.449227621,24.29012402,-2.154394084,-475.0399668,13.43710599,-0.059479198
GPC004710,0.092695456,-1.983263308,-0.153070715,-0.924111708,-2.268137891,2.20422867,4.550620999,2.875069498,-0.199816449,-4.818831503,-0.219719399,1.486721184,0.186194166,-0.852094962,-27.27870183,-1.004251052,0.130324392,-0.190599462,4.394624394,-1.0187866,-224.5569374,10.55054282,-0.017950172
GPC004730,0.225193761,0.73301479,-2.284472871,-0.309483648,-2.756573032,5.53466533,5.872229516,3.25227071,-0.524111904,-6.663586531,-0.527462702,6.072705194,0.415247563,-0.850485178,-48.5405664,-2.03095445,0.27620771,-0.386036639,22.93688018,-2.047114182,-476.2844615,9.91751236,-0.057500189
GPC004740,-0.560298495,-9.507433353,3.083394477,-0.114807187,2.871714866,1.674104515,-3.855127932,-2.108017125,0.792437181,-0.445033357,0.031176627,-2.296818882,-0.338212638,-2.324542245,23.75402403,1.841900667,-0.854499955,0.456355432,-12.0592513,0.230830867,43.91462471,-21.32349416,0.008590666
GPC004750,-0.912956228,-4.144044716,2.832579549,1.2324725,2.927778517,0.004413714,-2.347972701,-1.335428957,0.876917912,1.025832392,0.019542874,2.522886112,-0.439371827,-2.873264766,41.09665796,2.671843186,-0.833101807,0.650471146,-11.63305699,0.593919902,175.0696859,-23.72798137,0.006959225
GPC004760,-0.389943195,-6.155494805,1.444221879,-7.064124629,-10.43753706,1.546950971,0.208424346,0.399658986,-0.128542079,-4.924970179,0.032086176,-4.776949482,-0.071016467,-2.603115828,-32.18158202,-0.247235038,0.487238652,-0.086613961,-2.081081674,-0.198889406,-148.350138,-16.54927276,0.018346696
GPC004770,1.260994853,2.99522192,-2.179986154,0.001830855,-1.797107748,5.083056778,4.158550088,2.634581543,-0.18988057,-4.743450777,-0.342497732,6.956251448,0.272890256,-0.797921376,-37.55480763,-2.05447367,0.544097053,-0.463513143,14.53636403,-2.041745482,-406.8568541,5.303128846,-0.060035127
GPC004780,0.968581554,-1.867321948,1.176904134,-5.536754461,-9.233409662,-0.912483759,-4.978360111,-2.987027438,-0.073841668,0.087055118,-0.119790463,-4.286268195,0.079685547,0.250215337,-29.72689428,-1.09434701,0.487773173,-0.344732904,9.494351302,-1.136667793,-166.7028048,-9.510566238,-0.032226375
GPC004790,1.940129369,0.896417117,-1.52824335,4.903427756,3.502275531,6.528656867,3.541580533,3.284605734,-0.703281717,-2.226391507,0.09174557,-2.755902919,0.44365282,2.187164566,-58.96450178,-3.158814146,-0.103846963,-0.569482183,-8.501371278,-2.662069534,-395.4787594,45.78386093,-0.06675501
GPC004800,0.289538743,0.128972014,-1.541275812,-0.823382702,-2.942567134,5.543710244,5.352736471,2.902376786,-0.50624895,-5.445322923,-0.473008059,5.809686202,0.388322264,-0.511560145,-48.05154047,-2.125761039,0.2644255,-0.421070008,22.99664211,-2.076107205,-452.3303939,15.25410242,-0.05713209
GPC004810,-0.784219538,-2.0371831,1.865748831,-3.418692374,-4.827530153,1.849384026,-0.403294447,0.087301623,0.201969601,0.567949826,-0.122127508,9.144447497,-0.225537496,-1.169034603,29.4787535,1.457415342,-0.08657339,0.137583805,-1.681477892,0.051139439,-74.92663743,-12.4407782,-0.036846851
GPC004820,0.510593016,2.858970479,-2.970433138,-0.166227251,-3.566026673,4.575577138,4.555798142,2.56385253,-0.466044165,-6.098656591,-0.452197211,5.36959954,0.372664949,-0.586716288,-48.28469327,-2.1669598,0.40773681,-0.484670903,26.40931068,-2.094485284,-457.7349398,18.02980602,-0.054728314
GPC004830,0.837722913,-6.244681757,1.616631808,-1.039829807,-1.421153886,-0.10308707,1.976707209,1.353915126,-0.074791532,0.232349717,0.07989401,-9.494972472,0.003585105,0.006688526,-8.626898273,-0.444281261,-0.08718376,-0.139138046,-12.62465533,-0.395472243,-127.3988911,24.69969716,-0.016824489
GPC004840,0.425628349,2.289766209,-2.327036115,0.592585513,-0.649388718,3.712323625,4.976589849,2.915686949,-0.44415958,-5.144407262,-0.379124245,4.684559248,0.259491875,-1.0207128,-36.4874707,-1.571426267,0.108052603,-0.31750638,17.69495301,-1.633652192,-386.0315112,3.847560272,-0.047533745
GPC004850,0.50950204,2.942371216,-1.95983814,-0.847453004,-3.465240865,3.824658409,4.140115951,2.329091005,-0.426987862,-6.104588019,-0.430643048,4.888349544,0.305094869,-0.590725243,-44.29624828,-2.029493486,0.360605884,-0.412416156,20.61465093,-2.069857393,-453.2270441,12.23990161,-0.048513966
GPC004860,0.195913322,2.006042406,-1.884855636,-1.099331777,-3.552843257,5.455441302,4.746096498,2.550610517,-0.522763677,-6.449553149,-0.49214086,6.200138907,0.398806491,-0.768020463,-49.34413791,-2.111033877,0.333703113,-0.421906791,24.45089603,-2.118587445,-475.863997,20.1509925,-0.054734067
GPC004870,0.358857648,2.597548493,-2.19430772,-0.579942155,-3.67655383,3.720108629,4.338679656,2.408097661,-0.391259371,-5.815765777,-0.412665807,4.671848489,0.294498625,-0.908529639,-43.90903623,-1.989679452,0.357172954,-0.375053878,19.63478412,-2.056036684,-449.8349748,7.725536809,-0.049450222
GPC004880,0.254080628,0.889596653,-1.715971033,-0.897573573,-3.108286263,5.366067388,5.16364496,2.874042538,-0.517707362,-6.420129082,-0.501855967,5.245927122,0.373632585,-0.922447675,-48.3133747,-2.074752265,0.306965782,-0.421126176,23.247326,-2.060815687,-459.4360978,14.14260843,-0.054622887
GPC004890,0.405789881,3.644826676,-2.599576272,1.602042806,-0.747194613,3.612224314,5.650374198,3.198858358,-0.424860027,-4.388306294,-0.39506545,4.960222762,0.289072379,-0.088749049,-38.74010272,-1.840065809,0.08668536,-0.336216833,24.56214422,-1.875284919,-411.2935954,8.465348306,-0.049314784
GPC004900,0.542916087,1.891563443,-2.649110465,0.752394598,-1.427597581,4.173647995,4.964123847,2.954353767,-0.528483675,-5.460642464,-0.436421869,4.943546997,0.324849103,-0.576791238,-40.8424088,-1.905996951,0.130848853,-0.338874052,22.05655638,-1.895928695,-435.6636898,5.857655953,-0.053108126
GPC004910,0.469914691,3.570330725,-2.397934556,0.158216478,-1.879002298,3.875521928,5.746107296,3.254184113,-0.435797023,-5.881959734,-0.400803615,5.705850992,0.302033738,-0.877349358,-42.17521517,-1.886932565,0.184686379,-0.337224137,21.66660327,-1.899887178,-422.7017558,12.20371782,-0.051243882
GPC004920,0.214732908,2.707936468,-1.690324587,-0.399216817,-2.164258708,5.042939741,4.566842404,2.47328948,-0.494911954,-5.554766525,-0.452397082,4.882914331,0.35622092,-0.721061841,-46.93314162,-2.01694348,0.300865033,-0.391286492,24.52965267,-1.889845087,-431.0498925,13.86255828,-0.048247706
GPC004930,0.42265347,2.322214768,-2.713211105,-0.045408085,-2.843161995,3.343666665,5.707921743,3.451026397,-0.439774096,-5.30047796,-0.368122584,5.262947255,0.285451009,-0.863320418,-39.17918845,-1.736399269,0.265121479,-0.382437774,19.2499861,-1.746240678,-402.7704993,14.04138048,-0.04734724
GPC004940,0.881272749,-6.367654741,1.408336451,-2.454254926,-2.370471185,0.92297585,-0.0116489,0.021629745,-0.145635553,-0.400220592,-0.014978276,-9.448892678,0.146709908,-0.721374778,-18.75400365,-0.838127446,0.081240206,-0.030352286,-8.796762062,-0.699854058,-150.6676136,-7.771549649,-0.006044136
GPC004950,-0.530280592,2.717309554,0.237574552,-3.001593466,-7.046436041,2.23045011,-0.655610199,-0.074712254,0.211975733,-0.967530975,-0.24752979,9.179827215,-0.09551046,-1.366419027,-0.506192555,0.275200843,0.056132328,-0.009687871,10.18429369,-0.398814104,-228.6159897,-33.95372994,-0.030833789
GPC004960,-0.899258569,2.282081621,0.229250834,-2.094406351,-6.379772475,1.624908318,-2.189861486,-0.974083496,0.317262851,-1.826015488,-0.28341279,10.91355278,-0.087713263,-1.864547511,1.385485023,0.655546656,0.108635761,0.050765754,14.56680821,-0.446389505,-225.4608044,-20.44339733,-0.022549677
GPC004970,-0.960617464,-1.034960956,0.856654046,1.446411927,2.209428922,-0.104424622,-3.609012623,-2.429983368,0.01576059,6.521752854,0.271269902,-1.681322699,-0.573917664,0.111455822,17.11484588,0.843936621,-0.469795193,-0.435668506,-6.160586332,0.302406643,111.7967876,-17.64006136,-0.045448982
GPC004980,-0.974237116,2.827355022,0.968797096,-3.300314337,-4.792832207,0.640436905,-0.015090745,0.149258898,0.230907859,-0.758994952,-0.235549735,10.39839553,-0.148831378,-1.629292261,31.11727371,1.275063699,0.135079068,0.239408213,7.253295319,-0.118427292,-120.1583977,-3.375002111,-0.044078707
GPC004990,0.43534354,3.21785261,-1.711889122,-0.935301611,-3.242257716,3.115833968,4.533965783,2.519575216,-0.378193792,-5.356121188,-0.360137799,4.332836254,0.276103643,-0.833073162,-42.94524438,-1.905465399,0.316439167,-0.402900229,19.22115004,-2.001710272,-420.5963333,-1.174535384,-0.044888053
GPC005000,-0.640471453,2.591613925,1.207366072,-2.039551197,-1.901556101,0.881948308,0.554615836,0.557976313,0.068211696,-0.550999422,-0.217475318,9.001594537,-0.110894558,-1.309281787,30.6686831,1.140908228,-0.051670158,0.183717014,4.384705005,-0.056819368,-105.7690417,-7.809316211,-0.041473955
GPC005010,1.085546902,-11.62880601,7.523320939,10.04679324,27.22789908,8.017839479,5.985799332,3.928762751,-0.668636039,-5.37715776,0.102444536,-5.951249187,0.422476331,-1.121882851,-44.79580738,-2.039973902,-1.651241278,-0.391004353,-28.38675779,-2.010561602,-221.3538059,98.54346338,-0.05668766
GPC005020,-0.416166218,15.28408478,-0.14230098,-0.945135856,-2.99235031,3.64744581,4.453536174,3.05686389,0.194686781,-0.495541427,-0.310931693,16.90180666,0.166807986,0.985569109,-14.8799995,-0.527562255,0.106437032,-0.167132825,25.59336193,-1.050745872,-350.7346139,-7.920635643,-0.029589653
GPC005030,2.019667454,-12.46231421,-1.515352628,9.005844071,8.766709478,7.3130248,3.972587104,3.762978746,-0.612315901,-4.262717936,0.147606462,-8.671338664,0.431086265,0.851415302,-55.75907254,-3.049467216,-0.591172031,-0.534514527,-34.35068375,-2.63056361,-370.6123038,105.5660775,-0.074055155
GPC005040,-0.761303317,-0.613994684,0.736875688,-4.088858775,-8.606095229,1.726327549,-1.436936996,-0.123604237,0.47556721,-1.780958199,-0.252523484,8.74611554,-0.098354897,-1.904901335,0.399225247,0.702323796,0.133806572,0.083198093,2.161275238,-0.470487802,-294.0459496,-37.80881012,-0.038762333
GPC005050,0.518675759,19.45315937,-1.487795664,-1.098716139,-4.575812055,5.920706809,3.906299553,2.738029136,-0.526004485,2.998254149,-0.348338642,16.05814975,0.3612717,5.746909494,-34.56521528,-2.151014874,0.195162639,-0.549686578,42.88882593,-1.897027398,-440.6261475,-12.66078284,-0.045304506
GPC005060,0.215189821,1.495261203,-1.801329229,-0.864634997,-3.575289104,5.153914914,4.800655061,2.611873761,-0.549115079,-6.07752775,-0.464320729,5.239611336,0.394727429,-0.27990355,-48.31922638,-2.18215769,0.333501566,-0.478707871,24.28567684,-2.004946893,-452.1656229,18.73503465,-0.052619867
GPC005070,0.584805573,3.30790027,-1.248944651,-0.088354379,-1.192021211,2.93347299,2.351499906,1.213090027,-0.268355759,-4.000197646,-0.333906513,5.457731622,0.249086185,-0.715211285,-39.60596298,-1.623029016,0.276728737,-0.344683299,22.23411221,-1.624555104,-347.8493716,14.81206194,-0.032861455
GPC005080,0.29273996,1.163982264,-1.896590608,-1.589395326,-4.437463244,3.664939839,4.566159694,2.821335832,-0.461883458,-4.608038138,-0.320076916,5.216204708,0.222441681,-0.749461973,-42.54027105,-1.839524798,0.356416686,-0.446111062,21.57552855,-1.550156887,-333.6955511,14.79557445,-0.045617318
GPC005090,0.282564453,1.011765459,-2.131958657,-0.222028897,-2.931445427,5.025824892,5.832325515,3.185861457,-0.552871582,-6.26601453,-0.502285912,6.404816281,0.364448233,-1.317563477,-44.36831816,-1.848813774,0.298647208,-0.354772513,23.09651768,-1.89309309,-455.5393093,15.49929789,-0.055079488
GPC005100,0.394530713,0.258350402,-2.199245227,-0.059713868,-2.702493734,5.18727098,5.451782383,3.061893416,-0.528918146,-5.891724777,-0.459358654,5.528882878,0.39654936,-0.979416374,-46.11196579,-1.988058012,0.284450545,-0.347856265,19.5131236,-1.958678469,-436.0439335,11.72471901,-0.048066108
GPC005110,0.257109336,-3.266399103,-0.382353909,1.127127461,0.031057415,4.212138688,-1.43882338,-0.456486307,-0.448395919,-0.858118547,0.022504894,-4.635058706,0.060947287,0.639264813,-30.57751357,-1.360990086,-0.171434458,-0.048081351,4.14725628,-1.46862536,-176.6540378,23.63651676,-0.026198785
GPC005120,-0.392655115,-4.850020435,0.748241941,-2.788092692,-3.401384076,-0.56292628,5.181974622,3.044744948,0.208411937,0.66794584,-0.039619384,-0.939206728,-0.135021,-0.058105621,8.207028241,0.40839017,-0.062314702,0.066599236,4.629959968,-0.54958865,-24.28874869,13.80736658,-0.014260388
GPC005130,0.505996652,-6.996375013,2.061909997,-5.238728976,-5.614454425,-0.373977627,-3.21631511,-2.395994493,0.485999139,3.419862372,-0.008920694,-4.25582024,-0.490979625,0.011070914,3.302904619,0.352103089,0.124330337,0.060713644,-7.035317485,-0.899549638,27.67948885,-7.240782922,-0.051903591
GPC005140,0.747287725,-4.568082541,0.406284135,-0.270436891,-0.998653249,0.917809691,1.643820185,0.969837264,-0.506034814,-5.052768126,0.005874155,-11.16232609,0.121570828,-1.111934119,-26.55715401,-1.136975946,-0.030163044,-0.227168609,-14.13639101,-0.969331629,-235.405641,17.25449028,-0.016008858
GPC005150,0.537125259,-7.020288841,-0.908124356,1.190049443,0.673166751,4.05634465,2.652290931,2.021962046,-0.667333463,-0.904956845,0.128150013,-2.768976998,0.123074875,1.258611853,-37.49998906,-2.060042039,-0.061243705,-0.290606716,-6.522945687,-1.707819588,-282.6535416,55.31567711,-0.039061287
GPC005160,0.063514473,-5.805680325,1.178355282,-4.318637983,-6.589198662,0.30593382,-2.145504533,-1.59233222,0.215630077,1.691917666,-0.007398978,-5.030240133,-0.322026296,-1.016204713,6.703775041,0.733053388,0.279613816,0.255162184,-1.488960694,-0.310463294,18.89655952,2.098656361,-0.036057173
GPC005170,0.389370058,-5.072896815,3.656974801,-1.192384534,-3.659494191,3.689386539,1.342195152,-0.013024996,-0.353398379,-0.197505008,0.109655811,-3.490775465,-0.087247707,-0.389161773,-17.63592961,-1.169963283,0.11154016,-0.26704567,-7.044918177,-1.423821969,-235.4545738,-1.607476889,-0.049982185
GPC005180,-0.295185679,-4.328680434,0.221000603,-3.75432915,-6.186014082,-0.458164812,0.484559302,0.161403327,0.448413781,7.943759089,-0.057108756,-5.034177564,-0.393381947,1.073638429,-0.095915366,0.108941615,0.191464329,0.10144784,3.328451593,-0.802386344,-14.55602016,-1.90078464,-0.035050799
GPC005190,-0.23291829,-2.961942813,0.532238607,1.526100319,1.487460455,0.247217832,-2.349700671,-1.674608014,-0.060079272,5.695666997,0.243546248,-5.37739108,-0.25900062,1.293668259,-0.75979751,-0.169493791,-0.250086236,-0.392723168,-8.278039439,-0.391959796,0.342479064,-9.100295683,-0.040210588
GPC005200,-0.133940696,-4.873400002,1.539426894,-0.230558738,-1.862420611,0.820022848,-3.92142935,-2.786726967,0.424388443,4.092643134,0.205735085,-3.283976032,-0.424088581,-0.29019037,7.648595132,0.775949685,-0.534903256,0.088441189,-11.20178059,-0.159191966,42.17237666,-10.01911652,0.015571348
GPC005210,-1.163017881,2.459234414,0.114184914,0.800969709,0.274844484,-0.300265054,-3.135021805,-2.159580182,-0.098516945,7.128867703,0.282753979,-1.244415557,-0.525359252,0.385564266,17.30759872,0.635463193,-0.324470856,-0.469147049,0.19684303,0.281740005,120.8749207,-12.64666582,-0.047251081
GPC005220,-0.425037129,-3.26861991,0.99692666,0.93492477,0.798475427,0.544708091,-3.724173763,-2.55674419,0.216357769,4.909438062,0.245926319,-3.178617524,-0.435929083,-0.226293213,11.32578911,0.742268418,-0.472670856,-0.105878561,-9.919204492,0.122668187,71.14296614,-8.645540976,-0.00869407
GPC005230,-0.374097513,-6.134277031,-0.64099418,5.755649305,6.213804684,0.392528638,-0.383933307,-0.273767512,0.166229552,2.827777644,0.21191516,-4.527093812,-0.344431755,-0.534064206,9.648964985,0.716546019,-0.748283977,-0.238053441,-11.82610771,-0.068618443,67.76272443,-29.46086634,-0.023982268
GPC005240,-0.05566575,-4.040318008,0.055319311,-0.432987546,-2.842491344,0.084664664,-3.226160829,-2.121428401,-0.061370806,3.058393543,0.14523817,-4.568565984,-0.262995584,0.403352351,19.29022313,0.661118241,0.046182145,-0.182151055,-14.050171,0.272793054,37.90049536,24.44570407,-0.028412091
GPC005250,-0.512073233,-4.186963252,-0.549556563,2.074196583,1.228426322,1.047166718,-1.152285852,-1.206541878,0.26440147,5.262175141,0.131155391,-3.032703424,-0.371769375,1.263951673,0.829333512,0.137634377,-0.387202355,-0.060525404,-2.852704321,-0.680454337,0.52326652,-15.06086323,-0.046399991
GPC005260,0.034410096,-3.307401301,-0.587534199,0.673433702,-2.547004853,0.678693114,-3.693975705,-2.529745986,0.135547589,3.909365025,0.214536235,-5.456151903,-0.29209055,2.513695965,-9.082248266,-0.36052658,-0.04596191,-0.31632453,-3.281183692,-0.840799701,-41.75950431,-8.377307002,-0.032323751
GPC005270,-0.776212447,-2.106090697,0.832742322,0.549494755,-0.211311098,-0.500434591,-2.56575167,-1.889014372,-0.058912881,7.300837844,0.243605111,-2.666049551,-0.476628817,0.933010809,15.4613665,0.623098439,-0.28018852,-0.354977051,-5.574345907,0.312075609,96.06736601,-12.85366594,-0.033332968
GPC005280,0.261407978,-2.692254787,1.301181452,-5.894626696,-7.028360144,-0.00169049,-2.952994781,-1.908166026,0.096985809,-0.830969313,-0.098583061,2.184954085,-0.122931266,-0.90107666,-0.264829333,0.219057245,0.237305873,0.158020236,1.579673764,-0.587897817,-75.644364,-8.039449713,-0.015248589
GPC005290,-0.169941553,1.095479951,0.409300983,-4.027252317,-4.495384612,-1.249818512,0.078845535,0.055307997,0.152386983,3.149234282,-0.080872199,2.195056091,-0.365702657,-0.395426438,25.42913647,0.876374904,0.078519808,0.19773254,9.434587022,0.053448134,91.07273918,-21.04310448,-0.035948713
